y,x,osmid,highway,ref,geometry
52.4350861,13.5223104,1560225466,crossing,,POINT (13.5223104 52.4350861)
52.4351919,13.5224922,1560225490,crossing,,POINT (13.5224922 52.4351919)
52.4356233,13.5232385,1560225516,crossing,,POINT (13.5232385 52.4356233)
52.4357323,13.5234284,1560225539,crossing,,POINT (13.5234284 52.4357323)
52.4361704,13.5241827,1560225561,crossing,,POINT (13.5241827 52.4361704)
52.4362771,13.5243712,1560225567,crossing,,POINT (13.5243712 52.4362771)
52.4365087,13.5247631,1560225573,crossing,,POINT (13.5247631 52.4365087)
52.4366351,13.5249909,1560225574,crossing,,POINT (13.5249909 52.4366351)
52.4369721,13.5255769,1560225580,crossing,,POINT (13.5255769 52.4369721)
52.4370792,13.5257521,1560225605,crossing,,POINT (13.5257521 52.4370792)
52.4579367,13.3178187,1560557449,traffic_signals,,POINT (13.3178187 52.4579367)
52.635313,13.4408554,1587593581,,,POINT (13.4408554 52.635313)
52.4411359,13.3812333,1588809474,crossing,,POINT (13.3812333 52.4411359)
52.4536512,13.2503495,1590333813,,,POINT (13.2503495 52.4536512)
52.4194001,13.3034125,1611721153,,,POINT (13.3034125 52.4194001)
52.4074018,13.5505713,1612182042,,,POINT (13.5505713 52.4074018)
52.4424261,13.3320568,1614392921,,,POINT (13.3320568 52.4424261)
52.4537848,13.3165367,1617817926,,,POINT (13.3165367 52.4537848)
52.4546812,13.3142954,1618802105,,,POINT (13.3142954 52.4546812)
52.4505015,13.6246732,1637969726,,,POINT (13.6246732 52.4505015)
52.4865767,13.5603625,1641970055,,,POINT (13.5603625 52.4865767)
52.4116531,13.5408944,1651782156,,,POINT (13.5408944 52.4116531)
52.4353904,13.530466,1652675106,,,POINT (13.530466 52.4353904)
52.4358576,13.5299218,1652675109,,,POINT (13.5299218 52.4358576)
52.4378313,13.527101,1652675133,,,POINT (13.527101 52.4378313)
52.4378653,13.5334478,1652675134,,,POINT (13.5334478 52.4378653)
52.4203244,13.5245749,1653119347,,,POINT (13.5245749 52.4203244)
52.4040612,13.5411103,1654989762,,,POINT (13.5411103 52.4040612)
52.4066488,13.5461184,1654991184,,,POINT (13.5461184 52.4066488)
52.4900534,13.354917,1657188910,,,POINT (13.354917 52.4900534)
52.5207048,13.4803001,1679204688,,,POINT (13.4803001 52.5207048)
52.3991348,13.4099033,1688091715,,,POINT (13.4099033 52.3991348)
52.429242,13.3993675,1688091735,,,POINT (13.3993675 52.429242)
52.5234489,13.5874215,1693004230,,,POINT (13.5874215 52.5234489)
52.531741,13.3897311,1803835381,,,POINT (13.3897311 52.531741)
52.5915463,13.384235,1822482987,,,POINT (13.384235 52.5915463)
52.5705143,13.442732,1828465337,,,POINT (13.442732 52.5705143)
52.5478201,13.4996246,1828900020,,,POINT (13.4996246 52.5478201)
52.512843,13.1977751,1833373673,,,POINT (13.1977751 52.512843)
52.5136485,13.1968651,1833373693,,,POINT (13.1968651 52.5136485)
52.5485908,13.2703684,1833626490,,,POINT (13.2703684 52.5485908)
52.5952131,13.3321323,1834305390,,,POINT (13.3321323 52.5952131)
52.4277119,13.4054939,1835780780,,,POINT (13.4054939 52.4277119)
52.5382411,13.3959441,1837885779,,,POINT (13.3959441 52.5382411)
52.5382802,13.3960869,1837885781,,,POINT (13.3960869 52.5382802)
52.539533,13.4005459,1837885858,,,POINT (13.4005459 52.539533)
52.4785488,13.5244698,1841416676,,,POINT (13.5244698 52.4785488)
52.4325913,13.2951046,1876031972,,,POINT (13.2951046 52.4325913)
52.432918,13.2818933,1876031975,,,POINT (13.2818933 52.432918)
52.451228,13.6247501,1883458321,,,POINT (13.6247501 52.451228)
52.4323708,13.2794914,1897741151,crossing,,POINT (13.2794914 52.4323708)
52.4268438,13.5200658,1906766907,,,POINT (13.5200658 52.4268438)
52.5238568,13.3293445,1929624603,,,POINT (13.3293445 52.5238568)
52.4359339,13.3451717,1941979001,,,POINT (13.3451717 52.4359339)
52.4593864,13.5115686,1964800715,turning_circle,,POINT (13.5115686 52.4593864)
52.4604582,13.5094846,1964800719,,,POINT (13.5094846 52.4604582)
52.4426991,13.3334436,2060277640,,,POINT (13.3334436 52.4426991)
52.5779309,13.3152787,2159902346,crossing,,POINT (13.3152787 52.5779309)
52.4381619,13.5920843,2241193438,,,POINT (13.5920843 52.4381619)
52.4388307,13.5876707,2241193467,,,POINT (13.5876707 52.4388307)
52.436963,13.4450479,2266201138,,,POINT (13.4450479 52.436963)
52.4373243,13.4429756,2266201178,,,POINT (13.4429756 52.4373243)
52.5234216,13.5876456,2266255301,crossing,,POINT (13.5876456 52.5234216)
52.4557198,13.3698324,2292247939,,,POINT (13.3698324 52.4557198)
52.5197331,13.2800917,2296386929,,,POINT (13.2800917 52.5197331)
52.4519098,13.4661807,2365270257,,,POINT (13.4661807 52.4519098)
52.4085856,13.2674172,2378578557,,,POINT (13.2674172 52.4085856)
52.5919052,13.3048457,2383000677,,,POINT (13.3048457 52.5919052)
52.5919921,13.3061148,2395277089,,,POINT (13.3061148 52.5919921)
52.4057307,13.5734807,2458846014,,,POINT (13.5734807 52.4057307)
52.4973807,13.379841,2574984906,,,POINT (13.379841 52.4973807)
52.4265946,13.5266757,2627346857,crossing,,POINT (13.5266757 52.4265946)
52.5004577,13.4953422,2699934153,,,POINT (13.4953422 52.5004577)
52.5029335,13.4570545,2739076213,,,POINT (13.4570545 52.5029335)
52.4932156,13.3681854,2741636994,,,POINT (13.3681854 52.4932156)
52.4389993,13.4108898,2762491687,,,POINT (13.4108898 52.4389993)
52.5972759,13.3155338,2856051132,,,POINT (13.3155338 52.5972759)
52.4696077,13.1324489,2859401178,,,POINT (13.1324489 52.4696077)
52.5359701,13.3976546,2861733605,,,POINT (13.3976546 52.5359701)
52.5986906,13.3140207,2941002995,,,POINT (13.3140207 52.5986906)
52.5407227,13.5702066,2998369325,,,POINT (13.5702066 52.5407227)
52.5337162,13.2673075,3000195727,,,POINT (13.2673075 52.5337162)
52.5369831,13.2718791,3051113160,,,POINT (13.2718791 52.5369831)
52.5621891,13.4542937,3116349935,,,POINT (13.4542937 52.5621891)
52.5381736,13.3621998,3152369266,,,POINT (13.3621998 52.5381736)
52.4173687,13.3049061,3199749044,,,POINT (13.3049061 52.4173687)
52.4185383,13.3056476,3199749045,,,POINT (13.3056476 52.4185383)
52.4348658,13.5380087,3246050935,,,POINT (13.5380087 52.4348658)
52.4265277,13.5266719,3273797701,,,POINT (13.5266719 52.4265277)
52.5109433,13.3700679,3342452759,,,POINT (13.3700679 52.5109433)
52.5376502,13.3610891,3392791695,,,POINT (13.3610891 52.5376502)
52.5222834,13.4558175,3619264761,,,POINT (13.4558175 52.5222834)
52.4346773,13.5216043,3656559932,,,POINT (13.5216043 52.4346773)
52.4349205,13.5220107,3656559933,,,POINT (13.5220107 52.4349205)
52.5411377,13.4109024,3740694097,,,POINT (13.4109024 52.5411377)
52.5540608,13.2074791,3790582262,crossing,,POINT (13.2074791 52.5540608)
52.4301932,13.2595761,3792723120,,,POINT (13.2595761 52.4301932)
52.5148573,13.2634747,3817030586,,,POINT (13.2634747 52.5148573)
52.5319952,13.342547,3835057598,,,POINT (13.342547 52.5319952)
52.5016392,13.3608709,3839048408,,,POINT (13.3608709 52.5016392)
52.4595306,13.5114831,3859556860,,,POINT (13.5114831 52.4595306)
52.4884488,13.3139984,3871214944,,,POINT (13.3139984 52.4884488)
52.5384026,13.1971688,3882645140,,,POINT (13.1971688 52.5384026)
52.5636353,13.5045255,3905306784,,,POINT (13.5045255 52.5636353)
52.4429216,13.3317768,3913498337,,,POINT (13.3317768 52.4429216)
52.4289033,13.2244826,3934310624,,,POINT (13.2244826 52.4289033)
52.5986382,13.3147275,3980315741,,,POINT (13.3147275 52.5986382)
52.4968431,13.466104,4081394148,,,POINT (13.466104 52.4968431)
52.4581692,13.3695812,4114802920,,,POINT (13.3695812 52.4581692)
52.5684432,13.5207177,4136568473,crossing,,POINT (13.5207177 52.5684432)
52.5688197,13.52058,4136568478,crossing,,POINT (13.52058 52.5688197)
52.5273053,13.3549047,4181885132,,,POINT (13.3549047 52.5273053)
52.5317374,13.3511696,4181885139,,,POINT (13.3511696 52.5317374)
52.5685168,13.5206922,4201284352,,,POINT (13.5206922 52.5685168)
52.4967874,13.4661994,4280869749,crossing,,POINT (13.4661994 52.4967874)
52.5339206,13.3883317,4363544518,,,POINT (13.3883317 52.5339206)
52.539391,13.400053,4363544529,,,POINT (13.400053 52.539391)
52.531586,13.3880654,4410169855,traffic_signals,,POINT (13.3880654 52.531586)
52.4407039,13.3917819,4429365065,crossing,,POINT (13.3917819 52.4407039)
52.5914451,13.3004465,4523973563,,,POINT (13.3004465 52.5914451)
52.4439941,13.3381269,4548431293,,,POINT (13.3381269 52.4439941)
52.4447793,13.3393866,4548431296,,,POINT (13.3393866 52.4447793)
52.435481,13.3668192,4551270352,crossing,,POINT (13.3668192 52.435481)
52.5241646,13.143446,4584139283,,,POINT (13.143446 52.5241646)
52.500538,13.5086836,4645541585,,,POINT (13.5086836 52.500538)
52.5438857,13.619926,4760052572,,,POINT (13.619926 52.5438857)
52.440393,13.2822696,4791358761,,,POINT (13.2822696 52.440393)
52.5117294,13.3147165,4853814386,,,POINT (13.3147165 52.5117294)
52.5963495,13.2939271,4892922989,,,POINT (13.2939271 52.5963495)
52.5192622,13.3389067,5181670122,,,POINT (13.3389067 52.5192622)
52.5485731,13.2729481,5212408248,,,POINT (13.2729481 52.5485731)
52.4414949,13.3532014,5241381207,,,POINT (13.3532014 52.4414949)
52.4929923,13.4588448,5264242538,,,POINT (13.4588448 52.4929923)
52.4645157,13.3994134,5312666256,,,POINT (13.3994134 52.4645157)
52.5292569,13.3532724,5318046880,,,POINT (13.3532724 52.5292569)
52.5297628,13.3510792,5318046881,,,POINT (13.3510792 52.5297628)
52.5293776,13.3531759,5318047311,,,POINT (13.3531759 52.5293776)
52.5972501,13.3156752,5476213021,,,POINT (13.3156752 52.5972501)
52.5244313,13.3032078,5503222926,,,POINT (13.3032078 52.5244313)
52.5428945,13.157723,5516059094,,,POINT (13.157723 52.5428945)
52.5879843,13.2023278,5536527586,,,POINT (13.2023278 52.5879843)
52.4007127,13.5209782,5631147403,,,POINT (13.5209782 52.4007127)
52.5973672,13.3690887,5651723170,,,POINT (13.3690887 52.5973672)
52.5552146,13.3353994,5663516825,,,POINT (13.3353994 52.5552146)
52.39783,13.3819724,5740037580,,,POINT (13.3819724 52.39783)
52.3981285,13.3820122,5740037581,,,POINT (13.3820122 52.3981285)
52.5609536,13.2135119,5744378386,,,POINT (13.2135119 52.5609536)
52.5961929,13.3469722,5747321712,,,POINT (13.3469722 52.5961929)
52.596265,13.3481742,5747322824,,,POINT (13.3481742 52.596265)
52.6021772,13.3294601,5747357921,traffic_signals,,POINT (13.3294601 52.6021772)
52.5367525,13.2718522,5779513215,crossing,,POINT (13.2718522 52.5367525)
52.5125636,13.3148228,5784621460,,,POINT (13.3148228 52.5125636)
52.5110856,13.1716597,5785767110,crossing,,POINT (13.1716597 52.5110856)
52.5636139,13.4695056,5842159456,,,POINT (13.4695056 52.5636139)
52.5621906,13.468509,5842159457,,,POINT (13.468509 52.5621906)
52.5820256,13.3643028,5960086736,,,POINT (13.3643028 52.5820256)
52.5490339,13.1932494,5963945820,crossing,,POINT (13.1932494 52.5490339)
52.549166,13.1934173,5963945822,crossing,,POINT (13.1934173 52.549166)
52.5783474,13.3329968,6019010062,,,POINT (13.3329968 52.5783474)
52.4348024,13.3782744,6052642760,,,POINT (13.3782744 52.4348024)
52.4797706,13.3602398,6146223697,,,POINT (13.3602398 52.4797706)
52.535378,13.1952345,6169025784,crossing,,POINT (13.1952345 52.535378)
52.5061503,13.4016624,6171392268,,,POINT (13.4016624 52.5061503)
52.5053486,13.3969813,6171409026,,,POINT (13.3969813 52.5053486)
52.6354823,13.4952684,6650029266,,,POINT (13.4952684 52.6354823)
52.6357695,13.4945199,6650029267,,,POINT (13.4945199 52.6357695)
52.5935898,13.4603404,6673477466,,,POINT (13.4603404 52.5935898)
52.5158977,13.2532184,7063271142,,,POINT (13.2532184 52.5158977)
52.4963939,13.4196495,7450233040,,,POINT (13.4196495 52.4963939)
52.5165531,13.1789479,7580589692,,,POINT (13.1789479 52.5165531)
52.5167248,13.1792184,7580589729,,,POINT (13.1792184 52.5167248)
52.4823051,13.4430606,7680586792,,,POINT (13.4430606 52.4823051)
52.5124655,13.1731965,7693076774,,,POINT (13.1731965 52.5124655)
52.5668465,13.4646371,7724556475,crossing,,POINT (13.4646371 52.5668465)
52.4182428,13.2511749,7731498654,,,POINT (13.2511749 52.4182428)
52.4182637,13.2511408,7731498655,,,POINT (13.2511408 52.4182637)
52.5365849,13.2649413,7773827090,,,POINT (13.2649413 52.5365849)
52.4652907,13.4656923,7809202646,,,POINT (13.4656923 52.4652907)
52.5472812,13.2479136,7825690459,,,POINT (13.2479136 52.5472812)
52.5071434,13.5613984,8069380429,crossing,,POINT (13.5613984 52.5071434)
52.5089801,13.5531382,8071416597,crossing,,POINT (13.5531382 52.5089801)
52.5353364,13.5141914,8091460376,,,POINT (13.5141914 52.5353364)
52.5290793,13.4575704,8091460546,,,POINT (13.4575704 52.5290793)
52.5340569,13.4965006,8091575527,,,POINT (13.4965006 52.5340569)
52.5341394,13.4997449,8091575531,,,POINT (13.4997449 52.5341394)
52.4733163,13.2998422,8223334813,,,POINT (13.2998422 52.4733163)
52.4731558,13.2989018,8223357623,crossing,,POINT (13.2989018 52.4731558)
52.4742602,13.2945848,8223357668,crossing,,POINT (13.2945848 52.4742602)
52.5031567,13.473596,8296426678,,,POINT (13.473596 52.5031567)
52.5046372,13.4745219,8296426688,,,POINT (13.4745219 52.5046372)
52.4133702,13.489758,8308959032,,,POINT (13.489758 52.4133702)
52.5407486,13.5699478,8314371081,,,POINT (13.5699478 52.5407486)
52.5264967,13.297515,8318207632,crossing,,POINT (13.297515 52.5264967)
52.6159532,13.3173309,8337532989,,,POINT (13.3173309 52.6159532)
52.470103,13.502866,8354024860,,,POINT (13.502866 52.470103)
52.4725265,13.3561367,8396882138,,,POINT (13.3561367 52.4725265)
52.5738056,13.352136,530205,,,POINT (13.352136 52.5738056)
52.5134631,13.5188501,12614635,,,POINT (13.5188501 52.5134631)
52.5295967,13.4054099,21432810,,,POINT (13.4054099 52.5295967)
52.5525491,13.3368773,21441722,,,POINT (13.3368773 52.5525491)
52.5178252,13.3419482,26701394,,,POINT (13.3419482 52.5178252)
52.5096842,13.3514465,26703654,,,POINT (13.3514465 52.5096842)
52.5096673,13.3512468,26703655,,,POINT (13.3512468 52.5096673)
52.5003732,13.3430309,26704092,,,POINT (13.3430309 52.5003732)
52.5051979,13.3411428,26704108,,,POINT (13.3411428 52.5051979)
52.5121928,13.3172746,26704482,,,POINT (13.3172746 52.5121928)
52.500235,13.3270432,26704563,,,POINT (13.3270432 52.500235)
52.414127,13.3996548,26705019,,,POINT (13.3996548 52.414127)
52.478272,13.31646,26729479,,,POINT (13.31646 52.478272)
52.4798057,13.3327658,26731211,,,POINT (13.3327658 52.4798057)
52.4789831,13.3103127,26736502,,,POINT (13.3103127 52.4789831)
52.4685818,13.2785083,26739122,,,POINT (13.2785083 52.4685818)
52.5246992,13.3038027,26750502,,,POINT (13.3038027 52.5246992)
52.4786699,13.3440249,26751271,,,POINT (13.3440249 52.4786699)
52.5420128,13.3503665,26755252,turning_circle,,POINT (13.3503665 52.5420128)
52.5406895,13.2325041,26759330,,,POINT (13.2325041 52.5406895)
52.5334367,13.1954818,26759748,,,POINT (13.1954818 52.5334367)
52.5001154,13.3270406,26761214,,,POINT (13.3270406 52.5001154)
52.499876,13.3426649,26762957,traffic_signals,,POINT (13.3426649 52.499876)
52.49427,13.3384555,26762981,,,POINT (13.3384555 52.49427)
52.5062521,13.368616,26765760,,,POINT (13.368616 52.5062521)
52.5157154,13.3066643,26784925,,,POINT (13.3066643 52.5157154)
52.4670075,13.3094561,26840994,,,POINT (13.3094561 52.4670075)
52.4861434,13.4302888,26848434,,,POINT (13.4302888 52.4861434)
52.4714458,13.3289315,26849060,,,POINT (13.3289315 52.4714458)
52.4712667,13.3283543,26849062,,,POINT (13.3283543 52.4712667)
52.4772711,13.342559,26852208,,,POINT (13.342559 52.4772711)
52.4842121,13.3449931,26867699,,,POINT (13.3449931 52.4842121)
52.4846362,13.3452765,26867704,,,POINT (13.3452765 52.4846362)
52.5065088,13.2837454,26868088,,,POINT (13.2837454 52.5065088)
52.5157139,13.3698744,26873453,,,POINT (13.3698744 52.5157139)
52.5063006,13.2797423,26904680,traffic_signals,,POINT (13.2797423 52.5063006)
52.5108038,13.2702436,26904683,,,POINT (13.2702436 52.5108038)
52.5096192,13.2741496,26904746,crossing,,POINT (13.2741496 52.5096192)
52.5088308,13.2735636,26905411,crossing,,POINT (13.2735636 52.5088308)
52.460383,13.3240015,26907792,,,POINT (13.3240015 52.460383)
52.4605215,13.3242823,26907794,,,POINT (13.3242823 52.4605215)
52.4789109,13.3104295,26918039,,,POINT (13.3104295 52.4789109)
52.5937906,13.2809764,26984666,,,POINT (13.2809764 52.5937906)
52.5485374,13.3487385,27197255,traffic_signals,,POINT (13.3487385 52.5485374)
52.5486463,13.3489462,27197257,,,POINT (13.3489462 52.5486463)
52.5419139,13.3498443,27197717,,,POINT (13.3498443 52.5419139)
52.4891127,13.393733,27432729,,,POINT (13.393733 52.4891127)
52.4333226,13.2807134,27452898,,,POINT (13.2807134 52.4333226)
52.485016,13.3860377,27539592,,,POINT (13.3860377 52.485016)
52.4625784,13.4221207,27543579,,,POINT (13.4221207 52.4625784)
52.49315,13.4311858,27555101,,,POINT (13.4311858 52.49315)
52.5144169,13.2641231,27559813,,,POINT (13.2641231 52.5144169)
52.5301395,13.2046534,27586500,,,POINT (13.2046534 52.5301395)
52.4884575,13.3586137,27786128,,,POINT (13.3586137 52.4884575)
52.4888674,13.3589985,27786129,,,POINT (13.3589985 52.4888674)
52.4939217,13.3385947,28091792,turning_circle,,POINT (13.3385947 52.4939217)
52.4605221,13.4178565,28095131,,,POINT (13.4178565 52.4605221)
52.4806314,13.4250319,28095424,,,POINT (13.4250319 52.4806314)
52.4724508,13.3792454,28096590,,,POINT (13.3792454 52.4724508)
52.4723623,13.3804074,28096591,,,POINT (13.3804074 52.4723623)
52.4719895,13.3828634,28096592,,,POINT (13.3828634 52.4719895)
52.4598787,13.3467003,28196762,,,POINT (13.3467003 52.4598787)
52.4599499,13.3468647,28196763,,,POINT (13.3468647 52.4599499)
52.5254295,13.3429863,28248871,,,POINT (13.3429863 52.5254295)
52.5550695,13.3612763,28253980,crossing,,POINT (13.3612763 52.5550695)
52.5512399,13.3443259,29058606,,,POINT (13.3443259 52.5512399)
52.5511139,13.3441235,29058607,,,POINT (13.3441235 52.5511139)
52.4524389,13.4450734,29122680,,,POINT (13.4450734 52.4524389)
52.5251729,13.4195773,29123438,,,POINT (13.4195773 52.5251729)
52.4968737,13.3953477,29210891,,,POINT (13.3953477 52.4968737)
52.4944581,13.4002291,29210897,,,POINT (13.4002291 52.4944581)
52.511321,13.4034532,29215055,turning_circle,,POINT (13.4034532 52.511321)
52.4988587,13.4185895,29217338,,,POINT (13.4185895 52.4988587)
52.5272458,13.4148717,29221538,,,POINT (13.4148717 52.5272458)
52.5200815,13.4232349,29270481,,,POINT (13.4232349 52.5200815)
52.502801,13.4467288,29275991,,,POINT (13.4467288 52.502801)
52.5007529,13.4444764,29276968,,,POINT (13.4444764 52.5007529)
52.4467018,13.4020835,29658416,traffic_signals,,POINT (13.4020835 52.4467018)
52.4874604,13.4193183,29720823,,,POINT (13.4193183 52.4874604)
52.459829,13.3613288,29741727,,,POINT (13.3613288 52.459829)
52.5899094,13.4531474,29768694,,,POINT (13.4531474 52.5899094)
52.561975,13.4277803,29778567,,,POINT (13.4277803 52.561975)
52.518888,13.454035,29784676,,,POINT (13.454035 52.518888)
52.5152482,13.4601915,29784946,,,POINT (13.4601915 52.5152482)
52.5083496,13.4490486,29785101,,,POINT (13.4490486 52.5083496)
52.4952847,13.4684254,29786526,,,POINT (13.4684254 52.4952847)
52.4928356,13.4593985,29787110,,,POINT (13.4593985 52.4928356)
52.4307499,13.2438617,29808786,,,POINT (13.2438617 52.4307499)
52.4541499,13.3186054,29831326,,,POINT (13.3186054 52.4541499)
52.5054243,13.333846,29831527,,,POINT (13.333846 52.5054243)
52.4894705,13.1409613,29846064,,,POINT (13.1409613 52.4894705)
52.5323849,13.5496314,29857981,,,POINT (13.5496314 52.5323849)
52.5255883,13.5301403,29857986,,,POINT (13.5301403 52.5255883)
52.5418167,13.5410147,29858036,,,POINT (13.5410147 52.5418167)
52.5452241,13.5437549,29858038,,,POINT (13.5437549 52.5452241)
52.5543295,13.5515104,29858455,,,POINT (13.5515104 52.5543295)
52.5539629,13.5522338,29858480,,,POINT (13.5522338 52.5539629)
52.5449556,13.5369099,29858518,,,POINT (13.5369099 52.5449556)
52.5641951,13.5542551,29858586,,,POINT (13.5542551 52.5641951)
52.5087013,13.5615835,29881317,,,POINT (13.5615835 52.5087013)
52.529051,13.5658304,29884997,,,POINT (13.5658304 52.529051)
52.5472115,13.5719684,29885023,,,POINT (13.5719684 52.5472115)
52.5447161,13.5635869,29885061,,,POINT (13.5635869 52.5447161)
52.5339538,13.5562573,29885308,,,POINT (13.5562573 52.5339538)
52.4186819,13.393647,29891267,,,POINT (13.393647 52.4186819)
52.5606749,13.5721432,29916133,,,POINT (13.5721432 52.5606749)
52.5563233,13.5639137,29916138,,,POINT (13.5639137 52.5563233)
52.472189,13.3815272,29985671,,,POINT (13.3815272 52.472189)
52.414212,13.3996014,30006291,,,POINT (13.3996014 52.414212)
52.474683,13.3617596,30027164,,,POINT (13.3617596 52.474683)
52.4689487,13.2812824,30180722,,,POINT (13.2812824 52.4689487)
52.567865,13.5454406,30691246,,,POINT (13.5454406 52.567865)
52.5909025,13.2699514,30774238,,,POINT (13.2699514 52.5909025)
52.6028248,13.4020321,30822924,,,POINT (13.4020321 52.6028248)
52.5041812,13.5616861,31011932,,,POINT (13.5616861 52.5041812)
